,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1127,0.328,0.204,8,-9.003,1,0.0302,0.923,8.86e-06,0.111,0.162,92.118,audio_features,4IqC3WWUMMbLZYWzvsMMsC,spotify:track:4IqC3WWUMMbLZYWzvsMMsC,https://api.spotify.com/v1/tracks/4IqC3WWUMMbLZYWzvsMMsC,https://api.spotify.com/v1/audio-analysis/4IqC3WWUMMbLZYWzvsMMsC,150000,4
1128,0.402,0.497,8,-5.587,1,0.033,0.78,0,0.224,0.548,76.029,audio_features,0hk80kkwoIHqzhthFEhzag,spotify:track:0hk80kkwoIHqzhthFEhzag,https://api.spotify.com/v1/tracks/0hk80kkwoIHqzhthFEhzag,https://api.spotify.com/v1/audio-analysis/0hk80kkwoIHqzhthFEhzag,171365,4
1129,,,,,,,,,,,,,,,,,,
1130,,,,,,,,,,,,,,,,,,
1131,,,,,,,,,,,,,,,,,,
1132,,,,,,,,,,,,,,,,,,
1133,,,,,,,,,,,,,,,,,,
1134,,,,,,,,,,,,,,,,,,
1135,,,,,,,,,,,,,,,,,,
1136,,,,,,,,,,,,,,,,,,
1137,0.525,0.726,1,-5.908,1,0.0679,0.604,0.000175,0.334,0.845,89.937,audio_features,5U7GsQ4rVaj9MrioA80kh2,spotify:track:5U7GsQ4rVaj9MrioA80kh2,https://api.spotify.com/v1/tracks/5U7GsQ4rVaj9MrioA80kh2,https://api.spotify.com/v1/audio-analysis/5U7GsQ4rVaj9MrioA80kh2,169960,4
1138,0.611,0.456,7,-11.323,0,0.0864,0.592,0,0.136,0.42,78.168,audio_features,3SmWcVeUWgambmn321IXac,spotify:track:3SmWcVeUWgambmn321IXac,https://api.spotify.com/v1/tracks/3SmWcVeUWgambmn321IXac,https://api.spotify.com/v1/audio-analysis/3SmWcVeUWgambmn321IXac,174027,4
1139,0.465,0.304,6,-12.672,1,0.0332,0.759,4.59e-05,0.137,0.478,101.5,audio_features,67fSydtPAw4ILzqie4tD54,spotify:track:67fSydtPAw4ILzqie4tD54,https://api.spotify.com/v1/tracks/67fSydtPAw4ILzqie4tD54,https://api.spotify.com/v1/audio-analysis/67fSydtPAw4ILzqie4tD54,188467,4
1140,,,,,,,,,,,,,,,,,,
1141,,,,,,,,,,,,,,,,,,
1142,,,,,,,,,,,,,,,,,,
1143,,,,,,,,,,,,,,,,,,
1144,,,,,,,,,,,,,,,,,,
1145,0.334,0.555,0,-5.538,1,0.0381,0.63,0,0.517,0.835,195.38,audio_features,3MEq3FGTTBInmV0qyve5Mo,spotify:track:3MEq3FGTTBInmV0qyve5Mo,https://api.spotify.com/v1/tracks/3MEq3FGTTBInmV0qyve5Mo,https://api.spotify.com/v1/audio-analysis/3MEq3FGTTBInmV0qyve5Mo,150933,4
1146,,,,,,,,,,,,,,,,,,
1147,0.57,0.542,6,-6.238,1,0.0341,0.434,0,0.0912,0.74,104.65,audio_features,5jw0KaceCNXI3JAndQIqVh,spotify:track:5jw0KaceCNXI3JAndQIqVh,https://api.spotify.com/v1/tracks/5jw0KaceCNXI3JAndQIqVh,https://api.spotify.com/v1/audio-analysis/5jw0KaceCNXI3JAndQIqVh,164800,4
1148,,,,,,,,,,,,,,,,,,
1149,,,,,,,,,,,,,,,,,,
1150,,,,,,,,,,,,,,,,,,
1151,0.358,0.568,4,-7.168,0,0.0361,0.107,3.02e-06,0.0876,0.288,129.114,audio_features,0XTIjnsEWgTr5uZRTqfna5,spotify:track:0XTIjnsEWgTr5uZRTqfna5,https://api.spotify.com/v1/tracks/0XTIjnsEWgTr5uZRTqfna5,https://api.spotify.com/v1/audio-analysis/0XTIjnsEWgTr5uZRTqfna5,157253,4
1152,,,,,,,,,,,,,,,,,,
1153,,,,,,,,,,,,,,,,,,
1154,0.518,0.42,10,-8.914,1,0.0348,0.813,1.28e-05,0.402,0.434,112.745,audio_features,6QmjTaH9rhim5vs7DGXsE7,spotify:track:6QmjTaH9rhim5vs7DGXsE7,https://api.spotify.com/v1/tracks/6QmjTaH9rhim5vs7DGXsE7,https://api.spotify.com/v1/audio-analysis/6QmjTaH9rhim5vs7DGXsE7,146707,4
1155,,,,,,,,,,,,,,,,,,
1156,0.481,0.572,7,-11.507,1,0.0637,0.748,5.46e-05,0.383,0.692,84.228,audio_features,4NWQ1l7qulYs9I1FFiHn9K,spotify:track:4NWQ1l7qulYs9I1FFiHn9K,https://api.spotify.com/v1/tracks/4NWQ1l7qulYs9I1FFiHn9K,https://api.spotify.com/v1/audio-analysis/4NWQ1l7qulYs9I1FFiHn9K,132474,1
1157,0.724,0.606,0,-9.015,1,0.0497,0.405,0,0.054,0.956,124.412,audio_features,7f5w4aiYgVZrp9w4bNaBLu,spotify:track:7f5w4aiYgVZrp9w4bNaBLu,https://api.spotify.com/v1/tracks/7f5w4aiYgVZrp9w4bNaBLu,https://api.spotify.com/v1/audio-analysis/7f5w4aiYgVZrp9w4bNaBLu,143000,4
1158,0.357,0.404,11,-5.669,1,0.0358,0.866,7.94e-05,0.162,0.271,108.825,audio_features,1jGnRoiQiVrEGhDW3KWfe7,spotify:track:1jGnRoiQiVrEGhDW3KWfe7,https://api.spotify.com/v1/tracks/1jGnRoiQiVrEGhDW3KWfe7,https://api.spotify.com/v1/audio-analysis/1jGnRoiQiVrEGhDW3KWfe7,237722,4
1159,0.572,0.378,1,-10.464,1,0.0323,0.669,0,0.0914,0.543,100.687,audio_features,7K0dXUFeCJdV5R0uSFxaiE,spotify:track:7K0dXUFeCJdV5R0uSFxaiE,https://api.spotify.com/v1/tracks/7K0dXUFeCJdV5R0uSFxaiE,https://api.spotify.com/v1/audio-analysis/7K0dXUFeCJdV5R0uSFxaiE,136080,3
1160,,,,,,,,,,,,,,,,,,
1161,0.338,0.514,11,-6.794,0,0.0297,0.6,0,0.073,0.303,101.292,audio_features,5T9gnM2nUHKTwu4PFNdB2n,spotify:track:5T9gnM2nUHKTwu4PFNdB2n,https://api.spotify.com/v1/tracks/5T9gnM2nUHKTwu4PFNdB2n,https://api.spotify.com/v1/audio-analysis/5T9gnM2nUHKTwu4PFNdB2n,156680,3
1162,,,,,,,,,,,,,,,,,,
1163,0.248,0.351,5,-10.111,1,0.0307,0.173,0.00567,0.103,0.5,142.714,audio_features,265ldoKCn0SLxnBMh8WVlA,spotify:track:265ldoKCn0SLxnBMh8WVlA,https://api.spotify.com/v1/tracks/265ldoKCn0SLxnBMh8WVlA,https://api.spotify.com/v1/audio-analysis/265ldoKCn0SLxnBMh8WVlA,171467,4
1164,,,,,,,,,,,,,,,,,,
1165,,,,,,,,,,,,,,,,,,
1166,,,,,,,,,,,,,,,,,,
1167,,,,,,,,,,,,,,,,,,
1168,0.164,0.303,10,-8.928,1,0.0313,0.725,0,0.198,0.246,181.122,audio_features,3t06beK0DldJS78EvUbLkw,spotify:track:3t06beK0DldJS78EvUbLkw,https://api.spotify.com/v1/tracks/3t06beK0DldJS78EvUbLkw,https://api.spotify.com/v1/audio-analysis/3t06beK0DldJS78EvUbLkw,165227,4
1169,,,,,,,,,,,,,,,,,,
1170,,,,,,,,,,,,,,,,,,
1171,,,,,,,,,,,,,,,,,,
1172,0.283,0.53,5,-8.164,1,0.0292,0.494,0.00144,0.167,0.192,147.279,audio_features,1KHSnWFJ5a988kM1Kz2daX,spotify:track:1KHSnWFJ5a988kM1Kz2daX,https://api.spotify.com/v1/tracks/1KHSnWFJ5a988kM1Kz2daX,https://api.spotify.com/v1/audio-analysis/1KHSnWFJ5a988kM1Kz2daX,194413,3
1173,,,,,,,,,,,,,,,,,,
1174,0.402,0.427,2,-11.328,0,0.0359,0.795,0,0.222,0.551,111.065,audio_features,6b3ub116kE1T15h1yzaiTy,spotify:track:6b3ub116kE1T15h1yzaiTy,https://api.spotify.com/v1/tracks/6b3ub116kE1T15h1yzaiTy,https://api.spotify.com/v1/audio-analysis/6b3ub116kE1T15h1yzaiTy,159560,3
1175,,,,,,,,,,,,,,,,,,
1176,,,,,,,,,,,,,,,,,,
1177,0.416,0.3,9,-8.782,0,0.0339,0.831,0.017,0.109,0.298,99.378,audio_features,1PquWxboZacvFE5zxjA59i,spotify:track:1PquWxboZacvFE5zxjA59i,https://api.spotify.com/v1/tracks/1PquWxboZacvFE5zxjA59i,https://api.spotify.com/v1/audio-analysis/1PquWxboZacvFE5zxjA59i,203373,4
1178,,,,,,,,,,,,,,,,,,
1179,,,,,,,,,,,,,,,,,,
1180,0.368,0.375,8,-12.491,1,0.0327,0.798,6.29e-06,0.124,0.452,116.502,audio_features,1KC4JdbHXoeQ8QcNvn20fj,spotify:track:1KC4JdbHXoeQ8QcNvn20fj,https://api.spotify.com/v1/tracks/1KC4JdbHXoeQ8QcNvn20fj,https://api.spotify.com/v1/audio-analysis/1KC4JdbHXoeQ8QcNvn20fj,167467,3
1181,,,,,,,,,,,,,,,,,,
1182,,,,,,,,,,,,,,,,,,
1183,,,,,,,,,,,,,,,,,,
1184,,,,,,,,,,,,,,,,,,
1185,,,,,,,,,,,,,,,,,,
1186,,,,,,,,,,,,,,,,,,
1187,0.612,0.892,11,-6.361,1,0.0405,0.107,0.000129,0.146,0.698,124.987,audio_features,1WcZhRInyoWMeoy31epq2X,spotify:track:1WcZhRInyoWMeoy31epq2X,https://api.spotify.com/v1/tracks/1WcZhRInyoWMeoy31epq2X,https://api.spotify.com/v1/audio-analysis/1WcZhRInyoWMeoy31epq2X,224676,4
1188,,,,,,,,,,,,,,,,,,
1189,,,,,,,,,,,,,,,,,,
1190,,,,,,,,,,,,,,,,,,
1191,,,,,,,,,,,,,,,,,,
1192,0.584,0.42,7,-10.513,0,0.0332,0.576,0,0.323,0.603,113.365,audio_features,1vPCbI7QPZtU6T42uaeP8w,spotify:track:1vPCbI7QPZtU6T42uaeP8w,https://api.spotify.com/v1/tracks/1vPCbI7QPZtU6T42uaeP8w,https://api.spotify.com/v1/audio-analysis/1vPCbI7QPZtU6T42uaeP8w,172840,3
1193,,,,,,,,,,,,,,,,,,
1194,0.384,0.372,7,-7.82,1,0.0313,0.707,5.58e-05,0.112,0.236,179.652,audio_features,7BeAJ3S0xwXE3nelUL1rAg,spotify:track:7BeAJ3S0xwXE3nelUL1rAg,https://api.spotify.com/v1/tracks/7BeAJ3S0xwXE3nelUL1rAg,https://api.spotify.com/v1/audio-analysis/7BeAJ3S0xwXE3nelUL1rAg,176027,4
1195,,,,,,,,,,,,,,,,,,
1196,0.542,0.733,1,-4.087,1,0.0307,0.711,0,0.29,0.858,147.11,audio_features,26tXIAnv90FCv1eJiCUusH,spotify:track:26tXIAnv90FCv1eJiCUusH,https://api.spotify.com/v1/tracks/26tXIAnv90FCv1eJiCUusH,https://api.spotify.com/v1/audio-analysis/26tXIAnv90FCv1eJiCUusH,151733,4
1197,0.268,0.366,0,-9.846,0,0.032,0.769,0,0.551,0.291,112.9,audio_features,3tN8omEtqE8LmGgpjQECG5,spotify:track:3tN8omEtqE8LmGgpjQECG5,https://api.spotify.com/v1/tracks/3tN8omEtqE8LmGgpjQECG5,https://api.spotify.com/v1/audio-analysis/3tN8omEtqE8LmGgpjQECG5,190000,3
1198,,,,,,,,,,,,,,,,,,
1199,0.35,0.434,11,-7.45,0,0.0297,0.826,0,0.243,0.146,95.266,audio_features,2eklJtgkMIjgqLZwaouyq1,spotify:track:2eklJtgkMIjgqLZwaouyq1,https://api.spotify.com/v1/tracks/2eklJtgkMIjgqLZwaouyq1,https://api.spotify.com/v1/audio-analysis/2eklJtgkMIjgqLZwaouyq1,193773,3
1200,0.513,0.359,4,-11.946,1,0.0304,0.583,0.453,0.413,0.667,118.163,audio_features,0kxIQrTKCBVP45FkL6h7FR,spotify:track:0kxIQrTKCBVP45FkL6h7FR,https://api.spotify.com/v1/tracks/0kxIQrTKCBVP45FkL6h7FR,https://api.spotify.com/v1/audio-analysis/0kxIQrTKCBVP45FkL6h7FR,185227,4
1201,,,,,,,,,,,,,,,,,,
1202,,,,,,,,,,,,,,,,,,
1203,0.32,0.478,1,-3.571,0,0.0281,0.619,0,0.856,0.375,90.624,audio_features,6lCkVHbcAtUgkB96mF3zl3,spotify:track:6lCkVHbcAtUgkB96mF3zl3,https://api.spotify.com/v1/tracks/6lCkVHbcAtUgkB96mF3zl3,https://api.spotify.com/v1/audio-analysis/6lCkVHbcAtUgkB96mF3zl3,194093,4
1204,0.605,0.341,7,-12.277,1,0.0329,0.866,0,0.266,0.514,97.486,audio_features,4jgHajbRfeUq3ZIliUG5Kc,spotify:track:4jgHajbRfeUq3ZIliUG5Kc,https://api.spotify.com/v1/tracks/4jgHajbRfeUq3ZIliUG5Kc,https://api.spotify.com/v1/audio-analysis/4jgHajbRfeUq3ZIliUG5Kc,144627,4
1205,0.37,0.721,11,-4.688,1,0.0293,0.482,0.00072,0.129,0.485,89.729,audio_features,62VgTbntUM3wYkn0wzJTkP,spotify:track:62VgTbntUM3wYkn0wzJTkP,https://api.spotify.com/v1/tracks/62VgTbntUM3wYkn0wzJTkP,https://api.spotify.com/v1/audio-analysis/62VgTbntUM3wYkn0wzJTkP,178515,4
1206,0.286,0.432,11,-6.07,1,0.0403,0.933,0,0.182,0.431,76.477,audio_features,5ATFYzJdCMISJUUVRDUHMA,spotify:track:5ATFYzJdCMISJUUVRDUHMA,https://api.spotify.com/v1/tracks/5ATFYzJdCMISJUUVRDUHMA,https://api.spotify.com/v1/audio-analysis/5ATFYzJdCMISJUUVRDUHMA,142552,4
1207,,,,,,,,,,,,,,,,,,
1208,,,,,,,,,,,,,,,,,,
1209,,,,,,,,,,,,,,,,,,
1210,,,,,,,,,,,,,,,,,,
1211,0.367,0.214,5,-12.509,1,0.0294,0.851,0.000126,0.103,0.346,97.18,audio_features,5kdGFO4VenaZpQ5iRQevta,spotify:track:5kdGFO4VenaZpQ5iRQevta,https://api.spotify.com/v1/tracks/5kdGFO4VenaZpQ5iRQevta,https://api.spotify.com/v1/audio-analysis/5kdGFO4VenaZpQ5iRQevta,199387,4
1212,,,,,,,,,,,,,,,,,,
1213,,,,,,,,,,,,,,,,,,
1214,,,,,,,,,,,,,,,,,,
1215,,,,,,,,,,,,,,,,,,
1216,0.379,0.289,9,-12.122,1,0.0403,0.864,0,0.321,0.488,150.358,audio_features,2039TuukTehudI3eDnIlfb,spotify:track:2039TuukTehudI3eDnIlfb,https://api.spotify.com/v1/tracks/2039TuukTehudI3eDnIlfb,https://api.spotify.com/v1/audio-analysis/2039TuukTehudI3eDnIlfb,160038,3
1217,,,,,,,,,,,,,,,,,,
1218,,,,,,,,,,,,,,,,,,
1219,,,,,,,,,,,,,,,,,,
1220,,,,,,,,,,,,,,,,,,
1221,,,,,,,,,,,,,,,,,,
1222,0.299,0.253,9,-11.984,1,0.034,0.95,0.0459,0.117,0.267,113.771,audio_features,3LngkqZJ4iEqCnZzMAh88K,spotify:track:3LngkqZJ4iEqCnZzMAh88K,https://api.spotify.com/v1/tracks/3LngkqZJ4iEqCnZzMAh88K,https://api.spotify.com/v1/audio-analysis/3LngkqZJ4iEqCnZzMAh88K,170000,3
1223,0.434,0.381,2,-9.727,0,0.0297,0.769,0,0.225,0.51,98.412,audio_features,4al7yIIauEFjKjXn2STxvC,spotify:track:4al7yIIauEFjKjXn2STxvC,https://api.spotify.com/v1/tracks/4al7yIIauEFjKjXn2STxvC,https://api.spotify.com/v1/audio-analysis/4al7yIIauEFjKjXn2STxvC,176020,3
1224,,,,,,,,,,,,,,,,,,
1225,,,,,,,,,,,,,,,,,,
1226,0.419,0.391,5,-9.189,0,0.028,0.818,0,0.104,0.202,102.346,audio_features,6m0s4XFYpE1h63NaP6hBA9,spotify:track:6m0s4XFYpE1h63NaP6hBA9,https://api.spotify.com/v1/tracks/6m0s4XFYpE1h63NaP6hBA9,https://api.spotify.com/v1/audio-analysis/6m0s4XFYpE1h63NaP6hBA9,175413,4
1227,0.3,0.409,7,-10.01,0,0.032,0.687,0.000239,0.241,0.324,90.908,audio_features,08lZvHPOvP3MsGpxZlZ9Up,spotify:track:08lZvHPOvP3MsGpxZlZ9Up,https://api.spotify.com/v1/tracks/08lZvHPOvP3MsGpxZlZ9Up,https://api.spotify.com/v1/audio-analysis/08lZvHPOvP3MsGpxZlZ9Up,192354,4
1228,0.357,0.15,7,-13.99,1,0.0336,0.88,7.31e-06,0.0979,0.239,115.892,audio_features,01BlbhFULhZxyr8iEGm93d,spotify:track:01BlbhFULhZxyr8iEGm93d,https://api.spotify.com/v1/tracks/01BlbhFULhZxyr8iEGm93d,https://api.spotify.com/v1/audio-analysis/01BlbhFULhZxyr8iEGm93d,186413,4
1229,,,,,,,,,,,,,,,,,,
1230,0.47,0.311,2,-8.588,1,0.0276,0.393,0,0.156,0.402,104.979,audio_features,7fGlVINs6TgZcCt5QMzxXq,spotify:track:7fGlVINs6TgZcCt5QMzxXq,https://api.spotify.com/v1/tracks/7fGlVINs6TgZcCt5QMzxXq,https://api.spotify.com/v1/audio-analysis/7fGlVINs6TgZcCt5QMzxXq,147587,4
1231,,,,,,,,,,,,,,,,,,
1232,,,,,,,,,,,,,,,,,,
1233,,,,,,,,,,,,,,,,,,
1234,,,,,,,,,,,,,,,,,,
1235,,,,,,,,,,,,,,,,,,
1236,,,,,,,,,,,,,,,,,,
1237,,,,,,,,,,,,,,,,,,
1238,0.632,0.447,10,-8.889,1,0.0262,0.0322,0,0.163,0.878,98.1,audio_features,0thM3dVvvPrLlpJVQGcqEj,spotify:track:0thM3dVvvPrLlpJVQGcqEj,https://api.spotify.com/v1/tracks/0thM3dVvvPrLlpJVQGcqEj,https://api.spotify.com/v1/audio-analysis/0thM3dVvvPrLlpJVQGcqEj,163587,4
1239,,,,,,,,,,,,,,,,,,
1240,0.307,0.323,2,-10.745,0,0.0324,0.767,0,0.0938,0.533,90.158,audio_features,4Ef10kYzHQxoDQFgXwkd8H,spotify:track:4Ef10kYzHQxoDQFgXwkd8H,https://api.spotify.com/v1/tracks/4Ef10kYzHQxoDQFgXwkd8H,https://api.spotify.com/v1/audio-analysis/4Ef10kYzHQxoDQFgXwkd8H,153023,4
1241,0.212,0.369,10,-12.522,1,0.0306,0.155,1.93e-06,0.164,0.211,100.843,audio_features,0iUroSitQySYZr5tdT4StB,spotify:track:0iUroSitQySYZr5tdT4StB,https://api.spotify.com/v1/tracks/0iUroSitQySYZr5tdT4StB,https://api.spotify.com/v1/audio-analysis/0iUroSitQySYZr5tdT4StB,162000,4
1242,,,,,,,,,,,,,,,,,,
1243,,,,,,,,,,,,,,,,,,
1244,0.509,0.445,10,-12.379,0,0.142,0.84,0,0.168,0.84,200.6,audio_features,0kqdsvUnpQmnflyNw2RVvw,spotify:track:0kqdsvUnpQmnflyNw2RVvw,https://api.spotify.com/v1/tracks/0kqdsvUnpQmnflyNw2RVvw,https://api.spotify.com/v1/audio-analysis/0kqdsvUnpQmnflyNw2RVvw,176213,4
1245,,,,,,,,,,,,,,,,,,
1246,,,,,,,,,,,,,,,,,,
1247,,,,,,,,,,,,,,,,,,
1248,,,,,,,,,,,,,,,,,,
1249,,,,,,,,,,,,,,,,,,
1250,,,,,,,,,,,,,,,,,,
1251,0.347,0.272,10,-10.265,0,0.0318,0.972,0.000262,0.104,0.414,100.858,audio_features,5ePzm2kj1yhoHXQt7Wg9nD,spotify:track:5ePzm2kj1yhoHXQt7Wg9nD,https://api.spotify.com/v1/tracks/5ePzm2kj1yhoHXQt7Wg9nD,https://api.spotify.com/v1/audio-analysis/5ePzm2kj1yhoHXQt7Wg9nD,153933,4
1252,0.175,0.304,7,-6.747,1,0.0304,0.932,1.65e-05,0.407,0.167,81.003,audio_features,5iifgVNCvItrSpFNxKjAgG,spotify:track:5iifgVNCvItrSpFNxKjAgG,https://api.spotify.com/v1/tracks/5iifgVNCvItrSpFNxKjAgG,https://api.spotify.com/v1/audio-analysis/5iifgVNCvItrSpFNxKjAgG,197320,3
1253,,,,,,,,,,,,,,,,,,
1254,0.527,0.509,10,-7.792,1,0.0434,0.561,0,0.11,0.649,122.657,audio_features,6dkODYmzFy7ocAszlfPlM1,spotify:track:6dkODYmzFy7ocAszlfPlM1,https://api.spotify.com/v1/tracks/6dkODYmzFy7ocAszlfPlM1,https://api.spotify.com/v1/audio-analysis/6dkODYmzFy7ocAszlfPlM1,152200,4
1255,0.296,0.362,7,-7.855,1,0.0316,0.539,0,0.234,0.487,79.104,audio_features,7LfdO0Tae1JXAd0JwaNZGc,spotify:track:7LfdO0Tae1JXAd0JwaNZGc,https://api.spotify.com/v1/tracks/7LfdO0Tae1JXAd0JwaNZGc,https://api.spotify.com/v1/audio-analysis/7LfdO0Tae1JXAd0JwaNZGc,143013,4
1256,,,,,,,,,,,,,,,,,,
1257,,,,,,,,,,,,,,,,,,
1258,,,,,,,,,,,,,,,,,,
1259,0.312,0.144,5,-15.787,0,0.032,0.955,2e-05,0.348,0.203,95.415,audio_features,4NPpSIxpQaGDWxSHvCmWGD,spotify:track:4NPpSIxpQaGDWxSHvCmWGD,https://api.spotify.com/v1/tracks/4NPpSIxpQaGDWxSHvCmWGD,https://api.spotify.com/v1/audio-analysis/4NPpSIxpQaGDWxSHvCmWGD,217000,5
1260,,,,,,,,,,,,,,,,,,
1261,0.418,0.281,9,-12.761,0,0.0351,0.961,5.75e-05,0.115,0.251,116.433,audio_features,35PWl4T8d2U3a5AboajXXw,spotify:track:35PWl4T8d2U3a5AboajXXw,https://api.spotify.com/v1/tracks/35PWl4T8d2U3a5AboajXXw,https://api.spotify.com/v1/audio-analysis/35PWl4T8d2U3a5AboajXXw,187107,4
1262,,,,,,,,,,,,,,,,,,
1263,,,,,,,,,,,,,,,,,,
1264,,,,,,,,,,,,,,,,,,
1265,,,,,,,,,,,,,,,,,,
1266,,,,,,,,,,,,,,,,,,
1267,0.377,0.352,5,-9.488,0,0.0356,0.985,0.00499,0.292,0.399,103.345,audio_features,5d9pbMLhZQmXYFyMC1NO9j,spotify:track:5d9pbMLhZQmXYFyMC1NO9j,https://api.spotify.com/v1/tracks/5d9pbMLhZQmXYFyMC1NO9j,https://api.spotify.com/v1/audio-analysis/5d9pbMLhZQmXYFyMC1NO9j,215435,4
1268,,,,,,,,,,,,,,,,,,
1269,0.734,0.299,7,-9.673,0,0.0449,0.88,1e-05,0.0702,0.598,79.003,audio_features,4tljE9gIKxc5s0Z0VV90VN,spotify:track:4tljE9gIKxc5s0Z0VV90VN,https://api.spotify.com/v1/tracks/4tljE9gIKxc5s0Z0VV90VN,https://api.spotify.com/v1/audio-analysis/4tljE9gIKxc5s0Z0VV90VN,138173,4
1270,,,,,,,,,,,,,,,,,,
1271,,,,,,,,,,,,,,,,,,
1272,,,,,,,,,,,,,,,,,,
1273,0.688,0.493,8,-12.249,1,0.107,0.784,0.0242,0.314,0.834,136.275,audio_features,23m199vGQ4pRqRsjz6pWoa,spotify:track:23m199vGQ4pRqRsjz6pWoa,https://api.spotify.com/v1/tracks/23m199vGQ4pRqRsjz6pWoa,https://api.spotify.com/v1/audio-analysis/23m199vGQ4pRqRsjz6pWoa,151320,4
1274,,,,,,,,,,,,,,,,,,
1275,,,,,,,,,,,,,,,,,,
1276,0.418,0.353,11,-10.04,0,0.0341,0.819,0,0.333,0.541,137.196,audio_features,3fZIQ0sdsy7u7YDmOpqbxS,spotify:track:3fZIQ0sdsy7u7YDmOpqbxS,https://api.spotify.com/v1/tracks/3fZIQ0sdsy7u7YDmOpqbxS,https://api.spotify.com/v1/audio-analysis/3fZIQ0sdsy7u7YDmOpqbxS,183040,4
1277,,,,,,,,,,,,,,,,,,
1278,0.683,0.32,5,-11.452,1,0.0677,0.861,1.59e-06,0.049,0.631,123.34,audio_features,0mdmV8lDT7G3rUNoAmiEAg,spotify:track:0mdmV8lDT7G3rUNoAmiEAg,https://api.spotify.com/v1/tracks/0mdmV8lDT7G3rUNoAmiEAg,https://api.spotify.com/v1/audio-analysis/0mdmV8lDT7G3rUNoAmiEAg,164027,4
1279,0.375,0.343,2,-10.763,1,0.0299,0.636,0.00748,0.185,0.65,134.142,audio_features,27S2WC5UIYWwMiHxLWwXAI,spotify:track:27S2WC5UIYWwMiHxLWwXAI,https://api.spotify.com/v1/tracks/27S2WC5UIYWwMiHxLWwXAI,https://api.spotify.com/v1/audio-analysis/27S2WC5UIYWwMiHxLWwXAI,139520,4
1280,,,,,,,,,,,,,,,,,,
1281,,,,,,,,,,,,,,,,,,
1282,,,,,,,,,,,,,,,,,,
1283,,,,,,,,,,,,,,,,,,
1284,,,,,,,,,,,,,,,,,,
1285,,,,,,,,,,,,,,,,,,
1286,,,,,,,,,,,,,,,,,,
1287,,,,,,,,,,,,,,,,,,
1288,0.518,0.06,10,-14.887,1,0.0441,0.987,7.87e-06,0.161,0.336,127.87,audio_features,006Ndmw2hHxvnLbJsBFnPx,spotify:track:006Ndmw2hHxvnLbJsBFnPx,https://api.spotify.com/v1/tracks/006Ndmw2hHxvnLbJsBFnPx,https://api.spotify.com/v1/audio-analysis/006Ndmw2hHxvnLbJsBFnPx,216373,4
1289,0.226,0.313,8,-9.587,1,0.0338,0.7,0.000395,0.106,0.294,171.396,audio_features,2O71HdaGDHw0pvjBOTpAT6,spotify:track:2O71HdaGDHw0pvjBOTpAT6,https://api.spotify.com/v1/tracks/2O71HdaGDHw0pvjBOTpAT6,https://api.spotify.com/v1/audio-analysis/2O71HdaGDHw0pvjBOTpAT6,170753,1
1290,0.245,0.374,8,-11.539,1,0.042,0.907,8.47e-06,0.147,0.187,176.225,audio_features,2AmqArs9e0pdPzBW7IPowW,spotify:track:2AmqArs9e0pdPzBW7IPowW,https://api.spotify.com/v1/tracks/2AmqArs9e0pdPzBW7IPowW,https://api.spotify.com/v1/audio-analysis/2AmqArs9e0pdPzBW7IPowW,191791,5
1291,,,,,,,,,,,,,,,,,,
1292,,,,,,,,,,,,,,,,,,
1293,0.315,0.383,11,-6.914,0,0.0342,0.887,0,0.243,0.269,122.448,audio_features,2nEHSK9YZ07207EcKEd0nv,spotify:track:2nEHSK9YZ07207EcKEd0nv,https://api.spotify.com/v1/tracks/2nEHSK9YZ07207EcKEd0nv,https://api.spotify.com/v1/audio-analysis/2nEHSK9YZ07207EcKEd0nv,203613,4
1294,,,,,,,,,,,,,,,,,,
1295,0.487,0.144,7,-14.036,1,0.084,0.947,0,0.128,0.467,177.197,audio_features,7gvmOfTwoeQsVsCyKWs6QG,spotify:track:7gvmOfTwoeQsVsCyKWs6QG,https://api.spotify.com/v1/tracks/7gvmOfTwoeQsVsCyKWs6QG,https://api.spotify.com/v1/audio-analysis/7gvmOfTwoeQsVsCyKWs6QG,195667,4
1296,,,,,,,,,,,,,,,,,,
1297,,,,,,,,,,,,,,,,,,
1298,0.538,0.517,10,-8.983,1,0.268,0.67,0.00542,0.124,0.823,181.517,audio_features,1uDTs2Ly71VpsEalVrbojy,spotify:track:1uDTs2Ly71VpsEalVrbojy,https://api.spotify.com/v1/tracks/1uDTs2Ly71VpsEalVrbojy,https://api.spotify.com/v1/audio-analysis/1uDTs2Ly71VpsEalVrbojy,165173,3
1299,,,,,,,,,,,,,,,,,,
1300,,,,,,,,,,,,,,,,,,
1301,0.392,0.0563,7,-21.822,1,0.0448,0.976,7.83e-05,0.164,0.211,96.715,audio_features,2m7B8WNSsCOhd6V9Oa6ETW,spotify:track:2m7B8WNSsCOhd6V9Oa6ETW,https://api.spotify.com/v1/tracks/2m7B8WNSsCOhd6V9Oa6ETW,https://api.spotify.com/v1/audio-analysis/2m7B8WNSsCOhd6V9Oa6ETW,205960,1
1302,,,,,,,,,,,,,,,,,,
